
Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
668	65	75	111
669	23	13	33
670	25	7	37
671	28	6	18
672	9	29	21
673	29	21	11
674	23	33	41
675	19	29	5
676	32	3	22
677	9	29	21
678	28	6	18
679	20	30	7
680	20	10	28
681	40	22	32
682	20	38	30
683	17	27	3
684	45	25	35
685	26	16	36
686	7	30	20
687	36	18	28
688	28	8	18
689	33	13	24
690	470	492	482
691	22	5	32
692	18	5	28
693	18	38	30
694	24	34	14
695	23	3	15
696	17	25	7
697	21	31	3
698	15	5	25
699	30	20	38
700	21	31	39
701	11	21	29
702	5	15	25
703	19	38	29
704	15	3	23
705	33	24	14
706	20	32	40
707	32	22	5
708	28	5	16
709	26	36	8
710	27	3	17
711	35	25	5
712	27	17	5
713	20	8	28
714	22	32	5
715	29	7	19
716	5	35	17
717	7	17	25
718	20	30	7
719	3	15	23
720	19	37	7
721	21	11	31
722	42	24	34
723	16	26	34
724	36	28	18
725	14	24	34
726	21	9	33
727	20	10	28
728	7	21	29
729	30	5	20
730	23	5	15
731	12	24	32
732	32	20	40
733	18	8	28
734	5	29	19
735	8	28	20
736	16	3	33
737	30	18	7
738	21	9	39
739	5	15	23
740	30	20	38
741	7	30	20
742	7	27	19
743	20	28	6
744	32	14	24
745	18	38	30
746	24	4	16
747	19	37	7
748	19	9	29
749	22	12	32
750	9	21	29
751	16	6	26
752	35	27	17
753	31	9	21
754	22	32	7
755	5	25	17
756	26	46	36
757	27	37	47
758	14	33	24
759	7	165	178
760	18	30	6
761	16	26	36
762	25	17	7
763	19	29	5
764	44	24	34
765	18	28	38
766	33	25	15
767	27	17	3
768	612	634	626
769	5	17	33
770	45	28	7
771	21	9	29
772	3	23	13
773	20	30	10
774	5	23	15
775	28	18	8
776	5	17	35
777	12	24	32
778	38	30	18
779	27	45	37
780	30	20	3
781	5	17	25
782	6	26	16
783	27	18	8
784	32	22	12
785	29	47	39
786	8	28	18
787	450	438	469
788	20	9	29
789	3	40	24
790	13	23	33
791	5	23	15
792	30	20	8
793	12	22	32
794	764	754	773
795	44	26	36
796	18	26	5
797	30	10	20
798	25	15	33
799	38	20	8
800	26	14	34
801	35	5	23
802	16	35	26
803	36	16	26
804	27	3	17
805	32	12	22
806	3	17	25
807	28	46	38
808	31	21	3
809	18	28	38
810	13	3	23
811	7	19	27
812	29	19	5
813	33	14	24
814	24	34	14
815	27	45	37
816	1096	1108	1213
817	26	44	36
818	16	26	3
819	33	23	7
820	27	35	17
821	12	32	22
822	32	8	20
823	27	19	7
824	26	38	7
825	38	18	30
826	36	46	56
827	17	27	3
828	17	7	25
829	23	13	31
830	15	25	33
831	28	38	18
832	24	32	7
833	3	15	23
834	22	12	32
835	7	21	29
836	25	17	7
837	33	13	24
838	21	33	5
839	20	30	40
840	56	5	68
841	18	28	7
842	9	37	21
843	3	13	23
844	27	19	9
845	18	28	5
846	20	30	8
847	550	560	582
848	3	17	27
849	12	22	32
850	38	28	18
851	19	7	29
852	28	10	20
853	30	20	3
854	19	3	27
855	21	29	7
856	1946	1956	1964
857	10	22	30
858	25	15	33
859	34	24	44
860	27	45	37
861	11	29	21
862	9	21	29
863	24	14	32
864	29	20	9
865	21	29	11
866	1584	1637	1596
867	5	17	25
868	18	30	38
869	6	25	16
870	13	23	31
871	3	21	13
872	17	27	3
873	33	3	17
874	21	33	9
875	21	31	7
876	15	25	35
877	27	5	17
878	14	32	24
879	26	14	34
880	17	5	27
881	17	7	25
882	43	26	7
883	17	7	27
884	12	22	32
885	18	28	36
886	21	29	7
887	59	69	112
888	17	7	27
889	20	40	30
890	34	26	14
891	17	27	3
892	5	15	23
893	20	37	8
894	16	26	36
895	31	7	21
896	22	12	32
897	36	28	18
898	11	29	21
899	10	20	28
900	21	31	7
901	5	15	25
902	19	27	5
903	8	20	51
904	35	17	5
905	35	25	7
906	6	16	26
907	10	20	29
908	12	22	30
909	10	20	97
910	701	713	734
911	40	22	32
912	5	29	19
913	16	36	28
914	3	30	20
915	29	17	5
916	7	31	21
917	7	17	27
918	20	32	40
919	20	7	28
920	18	28	38
921	15	23	5
922	22	32	42
923	39	29	83
924	3	19	29
925	17	28	37
926	34	14	26
927	30	20	38
928	13	3	23
929	3	13	23
930	56	69	3
931	43	33	84
932	32	22	40
933	24	14	34
934	16	36	28
935	23	3	14
936	26	18	8
937	13	3	23
938	20	6	30
939	5	30	20
940	22	32	40
941	25	5	17
942	670	624	634
943	35	7	25
944	17	3	33
945	14	33	24
