Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
395	45	185	23
396	22	162	187
397	24	162	186
398	45	183	23
399	185	140	166
400	22	162	186
401	45	185	24
402	21	161	185
403	44	183	23
404	24	162	188
405	22	162	188
406	45	185	24
407	24	162	188
408	22	162	187
409	45	185	23
410	183	140	164
411	45	185	24
412	185	140	166
413	45	183	23
414	24	162	188
415	44	184	23
416	185	140	165
417	45	185	24
418	44	184	23
419	45	183	24
420	23	161	187
421	24	162	188
422	183	140	164
423	185	140	164
424	45	185	23
425	185	140	166
426	24	162	188
427	185	140	165
428	45	185	24
429	185	140	165
430	22	162	187
431	44	184	23
432	185	140	166
433	45	185	24
434	45	183	24
435	24	162	186
436	45	185	23
437	22	162	187
438	24	162	186
439	185	140	166
440	22	162	185
441	185	140	166
442	45	185	24
443	45	185	24
444	24	162	186
445	185	140	164
446	45	185	23
447	24	162	187
448	45	185	23
449	45	185	23
450	23	161	187
451	45	185	24
452	21	161	185
453	185	140	165
454	185	140	165
455	45	185	24
456	45	185	23
457	185	140	165
458	184	139	163
459	24	162	187
460	185	140	165
461	45	185	24
462	45	183	24
463	185	140	165
464	45	185	24
465	23	162	185
466	45	185	23
467	23	161	187
468	45	185	24
469	45	185	24
470	45	185	23
471	185	140	163
472	23	162	185
473	185	140	166
474	23	161	187
475	24	162	188
476	23	162	187
477	45	183	24
478	44	184	23
479	22	162	187
480	21	161	187
481	45	185	24
482	24	162	187
483	45	183	23
484	45	185	24
485	185	140	163
486	185	140	163
487	24	162	187
488	185	140	165
489	185	140	166
490	185	140	164
491	44	184	23
492	45	185	24
493	185	140	166
494	44	184	23
495	45	185	24
496	45	185	24
497	23	161	187
498	45	185	24
499	45	185	24
500	185	140	165
501	185	140	164
502	185	140	165
503	45	185	23
504	183	139	163
505	45	185	24
506	23	161	185
507	183	140	163
508	24	162	188
509	45	183	24
510	45	185	24
511	185	140	166
512	24	162	187
513	24	162	187
514	183	140	164
515	185	140	164
516	183	140	163
517	185	140	164
518	22	162	186
519	45	185	23
520	23	161	187
521	24	162	187
522	24	162	187
523	24	162	187
524	185	140	164
525	24	162	187
526	183	140	164
527	185	140	163
528	183	139	163
529	45	185	24
530	22	162	186
531	24	162	188
532	183	140	163
533	185	140	165
534	22	162	186
535	44	184	23
536	45	185	24
537	22	162	187
538	23	162	185
539	185	140	166
540	185	140	166
541	45	185	24
542	45	185	24
543	45	185	24
544	45	185	24
545	45	185	24
546	184	139	165
547	21	161	185
548	23	161	187
549	185	140	164
550	45	185	24
551	45	183	24
552	22	162	188
553	184	139	165
554	185	140	166
555	22	162	187
556	45	183	24
557	185	140	166
558	24	162	187
559	23	162	185
560	185	140	163
561	45	185	24
562	22	162	187
563	24	162	185
564	22	162	188
565	185	140	165
566	45	183	24
567	185	140	164
568	45	185	23
569	45	185	23
570	24	162	187
571	185	140	166
572	45	183	24
573	184	139	163
574	183	139	163
575	45	185	24
576	185	140	165
577	45	185	23
578	44	184	23
579	45	185	24
580	185	140	165
581	45	183	23
582	185	140	164
583	45	183	23
584	185	140	166
585	185	140	166
586	185	140	165
587	44	184	23
588	185	140	166
589	185	140	165
590	22	162	187
591	22	162	187
592	24	162	187
593	183	140	164
594	44	184	23
595	23	162	187
596	185	140	166
597	185	140	164
598	44	183	23
599	45	185	24
600	45	185	24
601	23	161	185
602	185	140	166
603	185	140	165
604	185	140	166
605	185	140	166
606	24	162	186
607	23	162	187
608	45	185	24
609	44	184	23
610	45	185	24
611	45	185	24
612	185	140	165
613	45	185	23
614	45	185	23
615	45	185	24
616	45	185	24
617	45	183	24
618	185	140	166
619	44	183	23
620	185	140	164
621	44	184	23
622	185	140	164
623	45	185	24
624	183	140	164
625	185	140	166
626	45	185	24
627	45	185	24
628	45	185	23
629	23	161	185
630	45	183	24
631	185	140	165
632	45	185	24
633	22	162	188
634	24	162	186
635	45	185	24
636	45	185	23
637	45	185	24
638	22	162	186
639	183	140	164
640	22	162	186
641	22	162	185
642	185	140	166
643	185	140	164
644	185	140	165
645	183	140	164
646	185	140	163
647	24	162	186
648	45	185	24
649	185	140	165
650	22	162	185
651	22	162	186
652	185	140	166
653	22	162	186
654	45	185	23
655	185	140	164
656	45	185	24
657	22	162	186
658	45	185	24
659	24	162	187
660	45	185	24
661	24	162	187
662	185	140	165
663	185	140	166
664	184	139	165
665	185	140	165
666	184	139	163
667	185	140	166
668	22	162	187
669	183	139	163
670	45	185	24
671	24	162	186
672	24	162	188
673	22	162	186
674	185	140	166
675	45	185	24
676	24	162	188
677	45	185	24
678	185	140	165
679	45	185	24
680	184	139	165
681	44	184	23
682	185	140	164
683	45	185	24
684	21	161	187
685	24	162	188
686	45	185	23
687	45	185	24
688	185	140	166
689	183	140	163
690	185	140	163
691	45	185	24
692	45	185	24
693	185	140	166
694	45	185	23
695	44	184	23
696	185	140	163
697	45	185	24
698	22	162	188
699	22	162	188
700	24	162	185
701	45	185	24
702	22	162	187
703	45	185	24
704	22	162	186
705	45	183	24
706	183	140	164
707	22	162	188
708	45	185	23
709	24	162	188
710	185	140	164
711	185	140	164
712	22	162	186
713	45	185	24
714	45	185	23
715	22	162	185
716	22	162	186
717	45	183	24
718	22	162	186
719	24	162	187
720	45	185	23
721	45	185	23
722	185	140	165
723	185	140	166
724	45	185	24
725	24	162	187
726	24	162	187
727	45	185	23
728	185	140	165
729	45	185	24
730	184	139	165
731	185	140	165
732	185	140	164
733	185	140	163
734	22	162	186
735	45	185	24
736	24	162	187
737	44	183	23
738	22	162	186
739	45	185	24
740	22	162	185
741	24	162	188
742	185	140	165
743	21	161	185
744	45	185	24
745	185	140	163
746	24	162	186
747	185	140	166
748	23	161	187
749	45	185	23
750	24	162	188
751	22	162	187
752	45	185	23
753	45	185	24
754	24	162	188
755	45	185	24
756	45	185	24
757	22	162	186
758	44	184	23
759	45	185	24
760	21	161	185
761	23	161	187
762	45	183	23
763	23	161	187
764	45	185	24
765	45	185	24
766	23	161	185
767	185	140	163
768	183	140	164
769	45	183	24
770	185	140	165
771	185	140	166
