Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
395	38	62	15
396	38	62	14
397	38	62	14
398	38	62	15
399	38	62	14
400	38	62	15
401	38	62	15
402	38	61	14
403	38	62	14
404	38	62	14
405	38	62	14
406	38	62	14
407	38	61	14
408	38	62	14
409	38	62	14
410	38	62	15
411	38	62	14
412	38	61	14
413	38	61	14
414	38	62	14
415	38	62	14
416	38	62	15
417	38	62	15
418	38	62	14
419	38	62	15
420	38	62	15
421	38	62	14
422	38	61	14
423	38	61	14
424	38	62	14
425	38	61	14
426	38	62	14
427	38	62	15
428	38	62	14
429	38	62	14
430	38	62	14
431	38	62	15
432	38	62	14
433	38	62	14
434	38	62	15
435	38	61	14
436	38	62	15
437	38	62	15
438	38	61	14
439	38	61	14
440	38	61	14
441	38	62	14
442	38	62	15
443	38	62	15
444	38	61	14
445	38	62	14
446	38	61	14
447	38	62	14
448	38	62	14
449	38	61	14
450	38	61	14
451	38	62	14
452	38	62	15
453	38	62	14
454	38	61	14
455	38	61	14
456	38	61	14
457	38	62	14
458	38	62	14
459	38	62	14
460	38	62	14
461	38	61	14
462	38	62	15
463	38	62	14
464	38	62	14
465	38	62	15
466	38	61	14
467	38	62	14
468	38	61	14
469	38	62	15
470	40	62	14
471	38	62	15
472	38	61	14
473	38	62	15
474	38	62	15
475	38	62	14
476	38	61	14
477	38	62	15
478	38	62	15
479	38	62	14
480	38	62	14
481	38	62	15
482	38	62	14
483	38	62	14
484	38	61	14
485	38	62	14
486	38	62	15
487	38	62	14
488	38	62	15
489	38	62	14
490	38	61	14
491	38	61	14
492	38	62	15
493	38	61	14
494	38	61	14
495	38	62	14
496	38	62	14
497	38	62	14
498	38	62	14
499	38	62	15
500	38	61	14
501	38	62	15
502	38	62	14
503	38	62	15
504	38	62	14
505	38	61	14
506	38	62	15
507	38	62	14
508	38	62	14
509	38	61	14
510	38	61	14
511	38	61	14
512	38	62	14
513	38	62	14
514	38	62	15
515	38	62	14
516	38	61	14
517	38	62	14
518	38	61	14
519	38	62	14
520	38	62	14
521	38	62	14
522	38	61	14
523	38	62	14
524	38	62	14
525	38	62	14
526	38	62	14
527	38	61	14
528	38	61	14
529	38	62	14
530	38	61	14
531	38	61	14
532	38	62	14
533	38	62	14
534	38	62	15
535	38	61	14
536	38	62	14
537	38	62	15
538	38	62	15
539	38	62	15
540	38	62	14
541	38	62	14
542	38	62	15
543	38	62	14
544	38	61	14
545	38	61	14
546	38	62	14
547	38	62	14
548	38	61	14
549	38	62	14
550	38	62	14
551	38	62	14
552	38	61	14
553	38	62	14
554	38	62	15
555	38	61	14
556	38	62	14
557	38	62	15
558	38	62	14
559	38	62	14
560	38	62	14
561	38	62	15
562	38	62	14
563	40	61	14
564	38	62	15
565	38	62	14
566	38	62	15
567	38	62	15
568	38	61	14
569	38	61	14
570	38	62	14
571	38	62	14
572	38	61	14
573	38	62	14
574	38	62	14
575	38	62	15
576	38	62	15
577	38	61	14
578	38	62	14
579	38	62	14
580	38	62	15
581	38	62	14
582	38	62	15
583	38	62	14
584	38	62	14
585	38	61	14
586	38	62	15
587	38	62	15
588	38	62	14
589	38	62	15
590	38	61	14
591	38	61	14
592	38	62	15
593	38	62	15
594	38	62	14
595	38	62	15
596	38	61	14
597	38	62	14
598	38	62	14
599	38	62	14
600	38	61	14
601	38	62	15
602	38	61	14
603	38	62	14
604	38	62	14
605	38	62	14
606	38	62	14
607	38	62	15
608	38	61	14
609	38	62	15
610	38	62	14
611	38	61	14
612	38	61	14
613	38	61	14
614	38	62	15
615	38	61	14
616	38	61	14
617	38	62	14
618	38	61	14
619	38	62	14
620	38	61	14
621	38	61	14
622	38	62	14
623	38	62	14
624	38	61	14
625	38	62	15
626	38	62	14
627	38	61	14
628	38	62	15
629	38	61	14
630	38	62	14
631	38	62	14
632	38	62	15
633	38	62	15
634	38	62	14
635	38	62	15
636	38	62	14
637	38	61	14
638	38	61	14
639	38	62	14
640	38	62	14
641	38	61	14
642	38	62	14
643	38	62	15
644	38	62	14
645	38	62	14
646	38	62	14
647	38	62	15
648	38	62	14
649	38	61	14
650	38	62	14
651	38	61	14
652	38	62	14
653	38	62	15
654	38	62	15
655	38	62	14
656	38	62	14
657	38	62	14
658	38	61	14
659	38	62	14
660	38	61	14
661	38	61	14
662	38	62	14
663	38	62	14
664	38	62	15
665	38	62	14
666	38	62	14
667	38	62	15
668	38	62	15
669	38	62	14
670	38	61	14
671	38	62	15
672	38	62	14
673	38	62	14
674	38	62	15
675	38	62	14
676	38	62	14
677	38	62	14
678	38	62	14
679	38	61	14
680	38	61	14
681	38	61	14
