Reaction test v3
type	A+B+C
number	1000

max value	65536
unit	us

test	A	B	C
672	324	375	3832
673	52	1139	3555
674	798	849	4309
675	922	2011	4425
676	633	684	4144
677	689	1776	4190
678	313	364	3822
679	832	1919	4335
680	163	214	3671
681	219	1304	3720
682	661	713	4170
683	899	1986	4402
684	702	753	4209
685	24	1111	3525
686	179	230	3690
687	175	1264	3682
688	833	885	4344
689	938	2025	4438
690	538	589	4047
691	703	1790	4206
692	186	238	3697
693	273	1362	3776
694	575	627	4086
695	444	1530	3943
696	175	227	3686
697	850	1939	4353
698	344	395	3851
699	714	1802	4219
700	39	90	3549
701	746	1833	4247
702	680	731	4191
703	751	1840	4256
704	554	606	4063
705	700	1789	4204
706	430	481	3943
707	813	1902	4320
708	869	920	4382
709	530	1619	4048
710	245	297	3754
711	161	1250	3666
712	524	576	4033
713	888	1976	4393
714	677	728	4189
715	858	1945	4360
716	86	137	3598
717	262	1349	3765
718	363	414	3872
719	1007	48	4511
720	957	1009	4472
721	984	27	4488
722	620	671	4136
723	948	2038	4458
724	376	427	3890
725	650	1738	4157
726	99	150	3607
727	19	1108	3523
728	702	754	4213
729	309	1398	3814
730	830	881	4340
731	441	1530	3946
732	142	193	3652
733	648	1737	4151
734	859	911	4370
735	922	2010	4425
736	601	652	4110
737	672	1761	4173
738	967	2063	3431
739	462	1551	3969
740	987	2081	3451
741	583	1670	4084
742	892	943	4400
743	276	1363	3780
744	341	392	3851
745	811	1899	4316
746	59	110	3570
747	907	1996	4410
748	931	982	4442
749	112	1200	3617
750	699	750	4207
751	990	33	4497
752	925	976	4434
753	930	2018	4435
754	971	2065	3434
755	129	1216	3632
756	28	79	3538
757	762	1851	4267
758	976	2073	3442
759	18	1106	3523
760	827	878	4335
761	295	1382	3796
762	472	523	3982
763	140	1229	3645
764	249	300	3763
765	504	1593	4009
766	561	613	4072
767	11	1100	3516
768	410	461	3922
769	828	1917	4333
770	961	2057	3426
771	418	1506	3925
772	143	195	3656
773	325	1414	3830
774	605	656	4114
775	575	1664	4080
776	665	716	4177
777	1004	1056	3471
778	295	347	3810
779	200	1289	3703
780	478	529	3990
781	426	1515	3931
782	340	392	3855
783	123	1211	3628
784	875	926	4386
